learning_rate,fold,epoch,train_loss,train_rmse,validation_mae,validation_rmse
0.005,4,59,0.018096158765904116,0.19024278575496162,0.16154311644514072,0.1894760595002638
0.005,4,60,0.01783135954194555,0.18884575474151147,0.16035880632500255,0.1880974619556681
0.005,4,61,0.017576461395924402,0.18749112723499425,0.15920415900327006,0.18676087131317076
0.005,4,62,0.01733103460831022,0.18617752070704036,0.1580787342128358,0.18546498421397928
0.005,4,63,0.017094444178194623,0.1849023752048341,0.15698355832118727,0.1842071851208616
0.005,4,64,0.016866426678792366,0.18366505753023554,0.15591582141812413,0.1829868904780134
0.005,4,65,0.01664644404378131,0.18246338834835504,0.15487989156794688,0.18180189139210717
0.005,4,66,0.016434201064908085,0.1812964481996715,0.15387272671067,0.1806513507166487
0.005,4,67,0.016229226043462792,0.18016229374351778,0.15289051214508262,0.17953323932984777
0.005,4,68,0.016031279854059107,0.17906021252114668,0.1519316660082181,0.1784468980451137
0.005,4,69,0.01583978052186714,0.17798753058496622,0.15099681137491514,0.17738958940130797
0.005,4,70,0.015654750007764572,0.1769449067238985,0.15008964903833882,0.1763620813367456
0.005,4,71,0.015475745310945394,0.1759303573062102,0.14920744784405204,0.17536233915627633
0.005,4,72,0.015302573887608887,0.17494327016269523,0.14834651749698316,0.17438972119584875
0.005,4,73,0.01513488008070431,0.1739820685053739,0.14750541217460642,0.17344270145651108
0.005,4,74,0.014972377702424728,0.1730455298609284,0.1466841818822213,0.17252012980461554
0.005,4,75,0.014814846085062764,0.17213277482840253,0.1458809792955751,0.1716210001638717
0.005,4,76,0.014662187261460553,0.17124361162659793,0.14509447572651732,0.17074521065382764
0.005,4,77,0.01451406987614519,0.17037646478399057,0.14432490158686573,0.1698911579896729
0.005,4,78,0.014370410770213619,0.16953118161691447,0.14357527465433906,0.1690586538611337
0.005,4,79,0.014230990112221073,0.16870678772486347,0.14284514937854953,0.16824681421905768
0.005,4,80,0.014095630691548304,0.1679025353682803,0.14213078512256794,0.1674548908573303
0.005,4,81,0.013964020316929756,0.16711684724724649,0.1414325280556954,0.16668126842473854
0.005,4,82,0.013836098101780752,0.1663496203889913,0.14075086134026848,0.16592587802532582
0.005,4,83,0.013711732869546083,0.16560031926023625,0.14008294032264643,0.16518818173877653
0.005,4,84,0.013590884980988231,0.164868947840327,0.13942777682927898,0.16446816601975078
0.005,4,85,0.013473278223580219,0.16415406314545017,0.1387884374220424,0.16376442803738556
0.005,4,86,0.0133588692335223,0.16345561619915236,0.13816609947279024,0.16307689390905006
0.005,4,87,0.013247479268595128,0.1627727204945296,0.13755843807225096,0.16240468431563349
0.005,4,88,0.013139062617894152,0.16210529058543496,0.13696362980225502,0.16174775668133645
0.005,4,89,0.013033375102603013,0.1614520058878366,0.13638210862459627,0.1611046877331266
0.005,4,90,0.012930409134629955,0.16081299160596418,0.13581141830191198,0.16047574552964217
0.005,4,91,0.01283004741299102,0.16018768624954305,0.13525143338061502,0.1598603175290652
0.005,4,92,0.012732249949017067,0.15957600038236996,0.13470374964299886,0.1592583474670615
0.005,4,93,0.012636712453383462,0.15897617716742005,0.13416753241782242,0.15866804491993575
0.005,4,94,0.012543624925552322,0.1583895509530368,0.13364078733931745,0.15809072418201078
0.005,4,95,0.012452770017384044,0.1578148916761916,0.13312311968391097,0.15752520726618194
0.005,4,96,0.012364109180503869,0.15725208539478178,0.132614597651469,0.15697137308894443
0.005,4,97,0.012277578040435581,0.15670084901132847,0.13211574802538423,0.1564289231001538
0.005,4,98,0.012193045850809122,0.15616046779392742,0.13162863713954592,0.1558972091707736
0.005,4,99,0.012110458841924871,0.15563070932129605,0.1311520864005186,0.15537598236018935
0.005,4,100,0.012029736318323894,0.15511116219230578,0.13068421536329136,0.1548647888341055
0.005,4,101,0.011950865121527869,0.15460184424209092,0.1302248688905103,0.15436367206239213
0.005,4,102,0.011873847842457224,0.1541028737075154,0.12977340277272204,0.1538727681081954
0.005,4,103,0.011798458338003697,0.1536128792647524,0.12933014593597966,0.15339070516663936
0.005,4,104,0.01172467129267061,0.1531317817611394,0.128894372674126,0.15291739714049654
0.005,4,105,0.011652589426016505,0.15266033817607313,0.128466972604256,0.15245362604213183
0.005,4,106,0.011581997232179215,0.152197222262295,0.12804749444665103,0.1519980093217982
0.005,4,107,0.011512855696393999,0.1517422531557641,0.1276339695965865,0.15155045473400788
0.005,4,108,0.011445252896059596,0.15129608650629134,0.12722676571811534,0.15111151175718282
0.005,4,109,0.011379055431370973,0.1508579161421168,0.12682633298344978,0.15068052386451183
0.005,4,110,0.011314211267343614,0.15042746602494914,0.12643228394363307,0.15025711692042515
0.005,4,111,0.011250709211102399,0.15000472799950273,0.1260441201456286,0.14984127944922948
0.005,4,112,0.01118844659253266,0.14958908110241642,0.12566227724261644,0.14943241696115064
0.005,4,113,0.011127469208347198,0.14918089159371048,0.12528662240008784,0.14903091682145295
0.005,4,114,0.01106767894201055,0.14877956137864198,0.12491620179640724,0.1486361596264194
0.005,4,115,0.011009091112252432,0.14838524934947162,0.12455118083627645,0.14824834151932334
0.005,4,116,0.010951630039058005,0.14799750024279468,0.12419133898250424,0.14786694817123983
0.005,4,117,0.010895282853466028,0.14761627859735543,0.12383711237786525,0.1474919583316917
0.005,4,118,0.010839998193768186,0.1472412862872923,0.12348742042817829,0.14712317685918452
0.005,4,119,0.010785808443167762,0.14687279151134672,0.1231423454286764,0.1467607513181374
0.005,4,120,0.010732630084957482,0.14651027325725308,0.12280205091870469,0.14640423292500784
0.005,4,121,0.01068045013079453,0.14615368712964125,0.12246626452202682,0.146053578641436
0.005,4,122,0.010629201844195281,0.14580261893529403,0.12213504450255247,0.14570836824528832
0.005,4,123,0.01057890010370571,0.14545721091582714,0.1218083150517018,0.14536869679441597
0.005,4,124,0.010529502657999379,0.1451172123354041,0.12148553578034392,0.14503430730963415
0.005,4,125,0.010481020304152147,0.1447827358779502,0.12116736363419647,0.14470540927020775
0.005,4,126,0.010433411241446186,0.14445353053107554,0.12085359059335309,0.1443816775633664
0.005,4,127,0.01038660649007112,0.14412915381747804,0.12054339517312374,0.14406273059561434
0.005,4,128,0.010340634335558794,0.143809835098708,0.12023751659460295,0.1437487639924074
0.005,4,129,0.010295478467748254,0.14349549447803756,0.11993621855962941,0.14343967929766385
0.005,4,130,0.010251052559608263,0.14318556183923198,0.11963816606974095,0.1431349351223093
0.005,4,131,0.010207436991403817,0.1428806284378944,0.11934412218080058,0.142835157031148
0.005,4,132,0.010164525677756529,0.14257998230997596,0.11905331846326271,0.14253958764241276
0.005,4,133,0.010122358845198732,0.14228393335298775,0.11876626459019955,0.14224855509328702
0.005,4,134,0.010080877001689394,0.1419920913409574,0.11848385111995413,0.1419616915473003
0.005,4,135,0.010040109932578494,0.14170469245990758,0.1182059227092088,0.1416791999357994
0.005,4,136,0.00999999537996197,0.14142132356870352,0.11793158832844834,0.14140065219962175
0.005,4,137,0.00996055008037247,0.1411421275195501,0.11766038278699686,0.14112623458784293
0.005,4,138,0.009921726862752755,0.14086679426147777,0.11739226299289665,0.14085559383166374
0.005,4,139,0.009883506941780112,0.1405952128756887,0.11712753745155872,0.14058869382411276
0.005,4,140,0.009845931645052831,0.1403276996537236,0.11686594005799061,0.14032578659461312
0.005,4,141,0.009808914927474021,0.14006366357820305,0.1166068377342991,0.14006630351877553
0.005,4,142,0.009772512260550592,0.13980352113269962,0.11635127439014491,0.13981064442813695
0.005,4,143,0.009736629762219397,0.13954662132935644,0.1160986555870244,0.13955820090133303
0.005,4,144,0.009701295732069485,0.1392931852752997,0.11584866549844126,0.1393091712804112
0.005,4,145,0.009666525719913546,0.13904334374513255,0.11560203245079434,0.13906367747916815
0.005,4,146,0.009632272723364541,0.13879677750844607,0.11535817065232247,0.13882140959694136
0.005,4,147,0.009598543372259464,0.13855355190149016,0.11511744863629658,0.13858239812235884
0.005,4,148,0.00956528411693646,0.1383132973863067,0.1148789506770704,0.13834637012467227
0.005,4,149,0.009532496593300518,0.13807604131999526,0.11464325520329259,0.13811324268228292
0.005,4,150,0.009500246004247856,0.13784227221174103,0.1144106076160931,0.13788358170602277
0.005,4,151,0.009468427925523569,0.1376112489989359,0.11418049724050033,0.1376566106056093
0.005,4,152,0.009437108587170699,0.13738346761652728,0.11395415505573628,0.13743287204399102
0.005,4,153,0.009406230514846162,0.137158525180509,0.1137309897965406,0.13721189527955813
0.005,4,154,0.009375771864131277,0.1369362761588855,0.11351028996726306,0.13699362350531089
0.005,4,155,0.009345768900958201,0.13671699895008083,0.11329189290243895,0.13677822005820772
0.005,4,156,0.009316161381737345,0.1365002665326141,0.11307626268897722,0.1365653694595994
0.005,4,157,0.009286976228488349,0.13628628858757838,0.11286376252388067,0.1363552291148241
0.005,4,158,0.00925820239217137,0.13607499691105174,0.11265374888799434,0.13614773067396832
0.005,4,159,0.00922982086796548,0.13586626415682063,0.11244639023972744,0.13594273695597583
0.005,4,160,0.00920183173734713,0.13566010273729803,0.11224136468522992,0.13574034107800584
0.005,4,161,0.009174221158297434,0.13545642220505777,0.11203820000078435,0.13554036232662695
0.005,4,162,0.009146980173192586,0.13525516754041292,0.1118368870616982,0.13534278919021162
0.005,4,163,0.009120089890070814,0.13505620970596513,0.11163931990862098,0.13514745456027127
0.005,4,164,0.009093553250867773,0.1348595806820396,0.11144381971908082,0.13495443896015435
0.005,4,165,0.009067377932010411,0.13466534767348587,0.11125015777924845,0.1347637703899347
0.005,4,166,0.009041542976928135,0.13447336522098446,0.111058636372605,0.1345753076480979
0.005,4,167,0.009016038621778555,0.13428357026664547,0.11086892910616715,0.13438903989563716
0.005,4,168,0.008990868146208706,0.13409599655626342,0.11068144239658655,0.13420495729126253
0.005,4,169,0.008966023123086081,0.133910590492956,0.11049562401188456,0.1340230017770508
0.005,4,170,0.008941482862521954,0.13372720637568075,0.11031143549792803,0.1338430289696047
0.005,4,171,0.008917265269048296,0.1335459866042278,0.11012923315285332,0.13366520672373
0.005,4,172,0.008893353799111372,0.1333668159559294,0.10994919651570459,0.13348938711414735
0.005,4,173,0.008869756921428155,0.1331897662842619,0.10977144915452185,0.13331566320930055
0.005,4,174,0.008846437212454546,0.13301456470969295,0.1095955960580765,0.13314375652516566
0.005,4,175,0.008823379573220934,0.13284110488264492,0.10942122458505586,0.1329735795953344
0.005,4,176,0.008800621290211703,0.13266967468273752,0.10924913010433489,0.132805433105058
0.005,4,177,0.00877814435459922,0.13250014607236643,0.10907896600587734,0.13263913446012718
0.005,4,178,0.008755951664663253,0.13233254826128946,0.10891044503752557,0.13247475248461107
0.005,4,179,0.008734005319463398,0.13216660182862688,0.10874316790829532,0.13231198111848305
0.005,4,180,0.008712323176579237,0.13200244828471355,0.10857771642120398,0.13215099605744304
0.005,4,181,0.008690905373009426,0.13184009536563165,0.10841365679050557,0.13199177618277105
0.005,4,182,0.008669749956190848,0.13167953490342263,0.1082509717390714,0.1318343311620149
0.005,4,183,0.008648832942155144,0.13152059110386588,0.1080898439780047,0.13167848428221113
0.005,4,184,0.008628157574739144,0.13136329452886863,0.107930567181802,0.13152426453471708
0.005,4,185,0.008607722115719552,0.13120763785481052,0.10777271340600504,0.13137165870720907
0.005,4,186,0.008587524066636296,0.13105360786057205,0.10761675859992308,0.1312206690048826
0.005,4,187,0.008567571266598947,0.13090127017411976,0.10746213635537133,0.1310713544237543
0.005,4,188,0.008547834591884624,0.13075040796788837,0.10730901560813887,0.1309234847961332
0.005,4,189,0.008528312980270738,0.1306010182216872,0.10715742197016685,0.13077704219541791
0.005,4,190,0.008509017392716731,0.13045319001631758,0.10700797167198677,0.1306321508970339
0.005,4,191,0.008489948828579997,0.13030693633556117,0.10686044262512037,0.13048881631807238
0.005,4,192,0.00847106316048098,0.1301619234682784,0.10671385165169128,0.1303467403430982
0.005,4,193,0.008452391951044677,0.1300183983215043,0.10656842199647559,0.1302060860308471
0.005,4,194,0.00843394367134517,0.12987643105155894,0.10642460946986006,0.13006696444337568
0.005,4,195,0.008415700472174709,0.12973588919165513,0.10628202084019239,0.12992924788448376
0.005,4,196,0.008397622910029956,0.12959647302322666,0.10614025657512728,0.12979268158284601
0.005,4,197,0.008379769474782788,0.12945863798744978,0.1059997424803951,0.12965765911618987
0.005,4,198,0.00836209100471489,0.12932200899085114,0.10586012143986517,0.12952380937063532
0.005,4,199,0.008344617538538069,0.12918682238168155,0.10572155613756555,0.1293914191944516
0.005,4,200,0.008327309755598956,0.1290527780065114,0.10558396492626165,0.129260120466084
0.005,4,201,0.008310194954150548,0.1289200911739559,0.10544737563372138,0.12913017253867343
0.005,4,202,0.008293253392995303,0.12878861279628182,0.105311715817918,0.1290014293541732
0.005,4,203,0.008276484804824088,0.12865834450065095,0.1051770028744046,0.12887387863770386
0.005,4,204,0.008259881195891836,0.1285292277724552,0.10504317650681387,0.12874746645876106
0.005,4,205,0.00824345739303674,0.12840138155827405,0.10491092211842797,0.1286223091924444
0.005,4,206,0.008227221399470215,0.12827487204803764,0.10477994175331279,0.12849845976276358
0.005,4,207,0.008211140775495456,0.1281494500612114,0.10465015896968331,0.12837568170492233
0.005,4,208,0.008195234245376461,0.12802526504855563,0.1045214133656169,0.12825415145605054
0.005,4,209,0.008179477031816223,0.12790212689252844,0.10439363134497505,0.12813362055758917
0.005,4,210,0.008163867361271688,0.12778002473995448,0.10426682146477208,0.12801415543339392
0.005,4,211,0.008148420822450372,0.12765908367562703,0.10414120871689538,0.1278958188979797
0.005,4,212,0.008133125056189723,0.127539210097834,0.10401659560229826,0.12777850817809513
0.005,4,213,0.00811797500758492,0.12742036734827694,0.10389280029086277,0.12766222550220133
0.005,4,214,0.008102973133291596,0.12730257761170113,0.10376999688084655,0.127546997608597
0.005,4,215,0.008088113791156336,0.12718579945226854,0.10364820079538822,0.12743276396861994
0.005,4,216,0.008073407275976465,0.1270701166756092,0.10352752479205649,0.1273195862946343
0.005,4,217,0.008058827511596523,0.1269553268799425,0.1034080437438785,0.12720728845117324
0.005,4,218,0.008044407469181843,0.12684169242943616,0.10328950099637234,0.12709613188425303
0.005,4,219,0.008030119691303083,0.1267289997696114,0.10317182490426338,0.12698591460306807
0.005,4,220,0.008015974082148894,0.12661732963657774,0.10305540495327707,0.12687669718698644
0.005,4,221,0.008001946132248715,0.12650649099748768,0.10294006858828388,0.12676830135530678
0.005,4,222,0.007988067338338786,0.12639673522950493,0.1028262810777862,0.12666099378577536
0.005,4,223,0.007974312968635537,0.12628786931954736,0.10271323904635615,0.1265545564846124
0.005,4,224,0.007960688275516783,0.126179937196979,0.1026009711309121,0.12644900815346544
0.005,4,225,0.007947184326234355,0.1260728704062405,0.10248934423072893,0.12634433023193825
0.005,4,226,0.007933808673904063,0.12596673111503737,0.1023783993366603,0.1262405841793057
0.005,4,227,0.007920562587614973,0.12586153175307357,0.10226856036245405,0.12613777640226947
0.005,4,228,0.007907419860024861,0.12575706628277283,0.1021595243020212,0.1260356672259856
0.005,4,229,0.007894392616215905,0.12565343303082416,0.10205142737863176,0.12593436315573453
0.005,4,230,0.007881497400625125,0.12555076583298985,0.10194418228461001,0.12583401473292807
0.005,4,231,0.00786870495179185,0.1254488338071889,0.10183744376526689,0.12573438924631494
0.005,4,232,0.007856039735763664,0.1253478339323314,0.10173208192737687,0.12563570577630404
0.005,4,233,0.007843479089785547,0.1252475875199642,0.1016273173486358,0.12553776999158736
0.005,4,234,0.00783103525837062,0.12514819422085657,0.10152331669973834,0.12544065183146635
0.005,4,235,0.007818695410192018,0.1250495534593548,0.10141984011344955,0.12534430169188224
0.005,4,236,0.007806461178815978,0.12495168009127351,0.10131695043579231,0.1252487111014972
0.005,4,237,0.00779435045421638,0.12485471920769659,0.1012148300791447,0.12515400746929592
0.005,4,238,0.007782346081753865,0.12475853543348339,0.10111341262623041,0.12506007464902558
0.005,4,239,0.007770434381422528,0.12466302083154032,0.10101275334272387,0.12496680574851057
0.005,4,240,0.0077586189436391305,0.1245682057640643,0.10091262976661729,0.12487421288578739
0.005,4,241,0.00774689855736536,0.12447408210037429,0.1008130803813898,0.12478232461552868
0.005,4,242,0.007735288110707055,0.12438077110797356,0.10071527188337118,0.12469119325649858
0.005,4,243,0.007723791520783859,0.12428830613363318,0.1006182026378895,0.12460090330867499
0.005,4,244,0.007712380405677384,0.12419646054278184,0.10052178648089292,0.12451126291532419
0.005,4,245,0.007701063446296509,0.12410530565851331,0.10042658433751608,0.12442227378123223
0.005,4,246,0.007689843796829614,0.124014868437858,0.10033202341166521,0.12433397623599564
0.005,4,247,0.0076787037871995254,0.123925007865237,0.10023798278809962,0.12424625100332963
0.005,4,248,0.0076676663610818685,0.12383591047092816,0.10014492839376321,0.12415928961666704
0.005,4,249,0.0076567196393202315,0.12374748190828153,0.10005253470581742,0.12407297007944916
0.005,4,250,0.00764586826400431,0.12365976115134875,0.09996106352334247,0.12398735894260128
0.005,4,251,0.007635097817749089,0.12357263303619527,0.0998700733871838,0.12390233313996601
0.005,4,252,0.007624413888010949,0.12348614406491887,0.09977960442782133,0.12381796047418579
0.005,4,253,0.007613818144285766,0.12340030911051857,0.09968962236067924,0.12373420178069791
0.005,4,254,0.0076032983885018935,0.1233150306207795,0.09960012739653018,0.12365099802327878
0.005,4,255,0.007592871874835167,0.12323044976656676,0.09951104610681928,0.12356849034613358
0.005,4,256,0.00758252131609963,0.12314642760632263,0.09942241564824028,0.12348653191428968
0.005,4,257,0.0075722472258352245,0.12306296945738977,0.09933434604074129,0.12340511449130608
0.005,4,258,0.007562062713649048,0.12298018306742797,0.09924696013459733,0.1233243593284833
0.005,4,259,0.007551965921418839,0.12289805467474933,0.09916040806990271,0.1232442693095454
0.005,4,260,0.0075419474742892565,0.12281650926719304,0.0990742953066457,0.12316473375981264
0.005,4,261,0.007532008719805649,0.12273555898602205,0.09898899277687859,0.12308580326757669
0.005,4,262,0.007522145961055763,0.12265517486886367,0.09890449142593528,0.12300743177452507
0.005,4,263,0.007512363282001143,0.12257539134753878,0.09882041548320813,0.12292963244975849
0.005,4,264,0.007502654155524483,0.12249615631132663,0.09873674982264513,0.12285237416279143
0.005,4,265,0.0074930129895220314,0.12241742514464214,0.09865353314670536,0.12277564414744885
0.005,4,266,0.007483454605244459,0.12233931996904723,0.09857080638331386,0.12269953226265573
0.005,4,267,0.00747396226622655,0.12226170509383999,0.09848881200127266,0.12262386055731375
0.005,4,268,0.007464539711734563,0.1221846120567935,0.09840719943360525,0.12254872975338929
0.005,4,269,0.007455197232163592,0.12210812611913748,0.09832621325209219,0.12247415768694701
0.005,4,270,0.007445922030128451,0.12203214355347898,0.09824556750528737,0.1224001177147598
0.005,4,271,0.007436713350838905,0.12195665911166069,0.09816531704945908,0.12232654476367984
0.005,4,272,0.007427574707234311,0.12188170254172126,0.09808569086902537,0.12225350551512919
0.005,4,273,0.007418507089687956,0.12180728294882828,0.09800709363546256,0.12218096683476595
0.005,4,274,0.007409509543039562,0.12173339347146749,0.09792890540328293,0.12210897145683021
0.005,4,275,0.007400565119369725,0.12165989576988569,0.09785106799133765,0.12203738049996157
0.005,4,276,0.00739168699298498,0.1215868989076124,0.09777379824500149,0.12196626289246042
0.005,4,277,0.007382878698193777,0.12151443287275612,0.0976969458639896,0.12189568651154986
0.005,4,278,0.007374125028675034,0.12144237340133825,0.09762048179862134,0.1218254715475064
0.005,4,279,0.007365447847610244,0.12137090135292103,0.09754436386869642,0.12175585536976642
0.005,4,280,0.007356833571581826,0.12129990578382017,0.09746865840275334,0.12168670951116073
0.005,4,281,0.007348280618821874,0.12122937448343017,0.09739328851614631,0.12161803967401942
0.005,4,282,0.007339784384170057,0.12115927025341525,0.0973183654043771,0.12154977533922043
0.005,4,283,0.007331352419614388,0.12108965620245511,0.097243777066811,0.12148197828693028
0.005,4,284,0.007322983079495108,0.12102051957825258,0.0971696223835924,0.12141463744728681
0.005,4,285,0.0073146723424758,0.12095182795208843,0.09709608409307281,0.12134775225935264
0.005,4,286,0.007306423884414663,0.12088361249081418,0.09702291698805668,0.12128133304144119
0.005,4,287,0.007298228310039027,0.12081579623574913,0.09695005537811341,0.12121531593773592
0.005,4,288,0.007290084201821616,0.12074836812000082,0.0968774957511472,0.12114966945682264
0.005,4,289,0.007282005324787385,0.12068144285504201,0.09680543195184751,0.12108450620877691
0.005,4,290,0.007273980549703689,0.12061492900718127,0.0967338298905269,0.12101974086535174
0.005,4,291,0.007266007420274356,0.12054880688148147,0.09666247498468067,0.12095538475365246
0.005,4,292,0.007258088545756054,0.12048309877950562,0.09659185886867601,0.12089144592378018
0.005,4,293,0.00725022809999479,0.12041784004037599,0.09652178430733664,0.12082790450657355
0.005,4,294,0.0072424183506861264,0.12035296714818565,0.09645200549186808,0.12076476919645378
0.005,4,295,0.00723465663444942,0.12028845858559681,0.09638254164120819,0.12070196744250014
0.005,4,296,0.007226962056638592,0.1202244738531934,0.09631344184725635,0.12063969553363511
0.005,4,297,0.007219310618284666,0.12016081406419205,0.09624464111333339,0.12057773228166863
0.005,4,298,0.0072117105401870735,0.12009754818635619,0.09617617382732963,0.1205161778833493
0.005,4,299,0.007204159239165797,0.12003465532225098,0.09610810279672292,0.12045498038410184
0.005,4,300,0.007196666411703521,0.11997221688127231,0.0960406525147353,0.12039425862088012
0.005,5,1,0.050042204577506785,0.3163612004576629,0.27595311435634473,0.32131855531593867
0.005,5,2,0.04852072112596618,0.31151475446908183,0.27163145408287037,0.3161961303932047
0.005,5,3,0.047066107288570684,0.30680973677043133,0.26743506320360766,0.3112284767660016
0.005,5,4,0.045675682576263456,0.30224388356512183,0.26336665858327907,0.3064128437740859
0.005,5,5,0.04434671748525913,0.29781443042693256,0.2594236164151572,0.30174592489864627
0.005,5,6,0.04307628588058923,0.29351758339353107,0.2555934351765506,0.29722349318263164
0.005,5,7,0.041861227616556154,0.28934832854729314,0.25186832456484143,0.2928399153932722
0.005,5,8,0.040698708899674745,0.285302327013555,0.24824634918510113,0.28859030413649767
0.005,5,9,0.0395859312383005,0.2813749499806282,0.2447223689651443,0.2844694076929665
0.005,5,10,0.038520996257664225,0.2775643934573173,0.24130304663222515,0.280475156419401
0.005,5,11,0.037502245366107446,0.27386947754763563,0.23798618405142255,0.2766059480180132
0.005,5,12,0.03652569689187933,0.27028021345218495,0.23476160272213126,0.27285110628221326
0.005,5,13,0.03559046609066317,0.26679754905419645,0.23163431588581276,0.26921119309818503
0.005,5,14,0.03469479270535127,0.2634190300845832,0.22860370963845802,0.26568337121000307
0.005,5,15,0.033835121481950496,0.2601350475501158,0.22566840592428966,0.2622573944359129
0.005,5,16,0.03301154848704292,0.2569496000660165,0.22281907570139833,0.2589371611778738
0.005,5,17,0.03222048101444317,0.25385224448266425,0.2200448442241779,0.2557116658099235
0.005,5,18,0.03146152224222856,0.25084466206091993,0.21734502172252215,0.2525822868653933
0.005,5,19,0.03073329764584969,0.2479245758122808,0.2147276231742999,0.2495464779935917
0.005,5,20,0.030033903199257788,0.24508734442748278,0.21218071474982442,0.24659916057018302
0.005,5,21,0.029361986720462273,0.2423302982314109,0.2097023394047782,0.24373742680259475
0.005,5,22,0.028716635135324974,0.23965239466913313,0.20729665575393388,0.2409599591365397
0.005,5,23,0.028095957229685116,0.23704833781186957,0.20495176818003355,0.23826116880486914
0.005,5,24,0.027498950283277687,0.2345163119413133,0.20266963243562036,0.23563901995692219
0.005,5,25,0.026925386904671073,0.23205769500135554,0.2004613712422862,0.2330946344800591
0.005,5,26,0.02637353817240708,0.22966731666655174,0.19831838989346742,0.23062259387317272
0.005,5,27,0.0258421095904023,0.22734163538781144,0.19624011059979207,0.22821911203826364
0.005,5,28,0.02533070393887479,0.22508089185390567,0.19421635240334434,0.22588423161562105
0.005,5,29,0.024837830986851127,0.2228803759277659,0.19225086129593108,0.2236132292405746
0.005,5,30,0.024363200406252956,0.22074057355299662,0.19033448575629305,0.22140624964280298
0.005,5,31,0.02390577925373372,0.2186585431842704,0.18846467796737792,0.21926023998300903
0.005,5,32,0.02346528110931331,0.21663462839220007,0.18664062238810933,0.21717533508318476
0.005,5,33,0.0230402839034404,0.21466384839297184,0.18486277195197443,0.21514646481506602
0.005,5,34,0.022630436739535725,0.21274603046607343,0.18313197722248284,0.21317326362727684
0.005,5,35,0.022235294364287117,0.21088050817601478,0.18144918995446926,0.2112549897375477
0.005,5,36,0.021853697620650356,0.20906313697373985,0.1798086991973273,0.20938730775886458
0.005,5,37,0.021485382295598782,0.20729390871706183,0.17820668179468907,0.20757008436904145
0.005,5,38,0.02112973129333599,0.20557106456569216,0.17665349167231978,0.20580155222588903
0.005,5,39,0.020786226644777257,0.20389323993098574,0.17513910615337375,0.20408018930226032
0.005,5,40,0.020454522869257127,0.2022598470742877,0.17366891728819078,0.2024053363754843
0.005,5,41,0.020133829234064076,0.20066803050841994,0.17224195472958764,0.20077398733735694
0.005,5,42,0.01982398555981081,0.19911798291370275,0.1708545976426053,0.19918625815401622
0.005,5,43,0.01952436300224121,0.19760750492955073,0.169508871219953,0.19763990109619248
0.005,5,44,0.01923445411823056,0.1961349235512664,0.16819463653794764,0.19613306160587438
0.005,5,45,0.018954142388445866,0.19470050019681956,0.16691513024709387,0.194666015856214
0.005,5,46,0.018682985579056517,0.19330279656050772,0.16566490939506737,0.1932372862861006
0.005,5,47,0.018420385375762096,0.1919394976327806,0.16444087739046756,0.19184434738839226
0.005,5,48,0.018166062973627644,0.19060987893405548,0.16324680555371224,0.19048647076215286
0.005,5,49,0.017919999173332105,0.18931454869255085,0.1620793205512778,0.18916428189130965
0.005,5,50,0.01768153159764218,0.18805069315289524,0.16093957683463156,0.18787482289904678
0.005,5,51,0.017450406875660535,0.18681759486547586,0.15982920706788042,0.18661738928038007
0.005,5,52,0.017226403599392173,0.18561467398561016,0.15875207689365856,0.18539129490057088
0.005,5,53,0.017009094530415405,0.18444020456730906,0.15770261904961622,0.1841947811323875
0.005,5,54,0.016798435815809445,0.1832944942752479,0.15667516083795688,0.18302812053180786
0.005,5,55,0.016594129918135622,0.18217645247471267,0.15566941683926083,0.18189009454341437
0.005,5,56,0.016395996860081703,0.18108559777122918,0.15468485547511152,0.18078030035393852
0.005,5,57,0.016203713918189207,0.18002063169642088,0.15372004465373962,0.1796972892729854
0.005,5,58,0.016017128874235707,0.17898116590432472,0.1527768499461941,0.1786406807164902
0.005,5,59,0.01583591414134067,0.17796580649855562,0.15185357806595834,0.1776090592864642
0.005,5,60,0.015659794635103082,0.17697341402088101,0.15095326703180298,0.17660118041431483
0.005,5,61,0.015488867878352788,0.17600493105792683,0.15007355974059608,0.17561801447978329
0.005,5,62,0.015322729625515716,0.1750584452433856,0.14921296376511495,0.1746575484504114
0.005,5,63,0.01516122201154881,0.17413340869315577,0.14836922472170086,0.17371928418471932
0.005,5,64,0.01500421562766042,0.17322941798470848,0.14754372256383752,0.1728027738853412
0.005,5,65,0.014851515335714022,0.17234567204147613,0.14673341230997003,0.17190721117125274
0.005,5,66,0.01470315808732115,0.17148269934498436,0.14593875215245228,0.17103298838362807
0.005,5,67,0.014558800718942317,0.17063880402149048,0.14516013018473164,0.17017848800708654
0.005,5,68,0.014418252783229174,0.16981314897986655,0.14439801959874282,0.16934274191763724
0.005,5,69,0.01428150227736298,0.1690059305312271,0.14365384423692173,0.16852595729332515
0.005,5,70,0.014148355548664341,0.16821626288004582,0.14292610907689188,0.16772729710530623
0.005,5,71,0.014018771328038464,0.1674441478704972,0.14221317681164464,0.16694674059876774
0.005,5,72,0.013892493725760374,0.166688294284634,0.1415135247294288,0.16618294844314735
0.005,5,73,0.013769532993150571,0.16594898609603237,0.14082666017714837,0.16543614090537892
0.005,5,74,0.01364965109980593,0.16522500476505322,0.14015419672594462,0.16470508107874038
0.005,5,75,0.013532900545592015,0.16451687175236474,0.13949504340148342,0.16399034149930858
