fold,initialization,epoch,train_loss,train_rmse,validation_mae,validation_rmse
2,random,187,0.005535810274708067,0.10522176841992409,0.0775968444493944,0.10435977833534942
2,random,188,0.005534872977375056,0.10521286021561295,0.07758016026718684,0.10435304420307748
2,random,189,0.005533958480176297,0.10520416797994551,0.0775634096410434,0.10434638381370767
2,random,190,0.005533068587133334,0.10519570891565239,0.07754684766086263,0.10433961576892786
2,random,191,0.005532196709126379,0.10518742043729734,0.07753058100168352,0.10433351494569447
2,random,192,0.0055313420382478076,0.1051792949039668,0.07751481423698488,0.10432727044631701
2,random,193,0.005530509776917945,0.10517138181956102,0.07749948929944091,0.10432110647967789
2,random,194,0.005529698809337836,0.10516367062191996,0.07748385489202624,0.10431532066100309
2,random,195,0.005528899322255086,0.10515606803466061,0.07746852669419795,0.10430957913182527
2,random,196,0.005528125896775086,0.1051487127527017,0.07745456397424387,0.10430426772910986
2,random,197,0.005527366225941096,0.10514148777662503,0.07744000583894003,0.10429902759773126
2,random,198,0.005526625863401927,0.10513444595756356,0.07742592155234514,0.1042935493384145
2,random,199,0.005525901472632556,0.10512755559445446,0.07741182397339948,0.10428860663082305
2,random,200,0.0055251963690136335,0.10512084825583966,0.07739762208061748,0.10428351285230945
2,random,201,0.005524505074625073,0.10511427186281674,0.07738356115041084,0.1042787765645478
2,random,202,0.005523827522251365,0.10510782580047372,0.07736987668165961,0.10427403871768998
2,random,203,0.005523168687667963,0.10510155743534881,0.07735547747660143,0.104269360160581
2,random,204,0.005522524318045899,0.10509542633288947,0.07734181165643979,0.1042647958640494
2,random,205,0.00552189457111557,0.10508943401803598,0.07732863248149663,0.1042605824301211
2,random,206,0.005521279741176132,0.10508358331515091,0.07731600052868176,0.10425671724890477
2,random,207,0.005520679527689161,0.1050778713877395,0.07730327937909007,0.10425255816894242
2,random,208,0.005520092619542779,0.1050722857802454,0.07729038939623799,0.10424838718306212
2,random,209,0.005519522720982832,0.1050668617689025,0.07727918244252666,0.10424500702023805
2,random,210,0.005518960911091528,0.10506151446739694,0.07726670612000971,0.10424126626847492
2,random,211,0.005518416573807928,0.10505633321040601,0.07725513504376759,0.10423765550101695
2,random,212,0.005517878651400162,0.10505121276215865,0.07724335981947349,0.10423405562645909
2,random,213,0.005517353259064084,0.10504621134590322,0.07723204028162388,0.10423062408588125
2,random,214,0.005516837399075083,0.1050413004401134,0.07722098997151472,0.1042273580791135
2,random,215,0.005516341154783767,0.10503657605599838,0.0772104184390743,0.10422432868211244
2,random,216,0.005515854818857479,0.10503194579610033,0.07719866768422795,0.10422097614352772
2,random,217,0.00551537584923935,0.10502738546911801,0.07718796423216757,0.10421772326621555
2,random,218,0.005514909771935491,0.1050229477013047,0.07717669164173141,0.10421442075349213
2,random,219,0.005514453830398576,0.10501860626002019,0.07716625652435295,0.10421142668349213
2,random,220,0.005514010207780545,0.1050143819462891,0.07715632185108406,0.10420848530597639
2,random,221,0.005513575570758047,0.10501024303141143,0.07714637971238981,0.10420574258445613
2,random,222,0.005513148403906283,0.10500617509371801,0.0771362657256634,0.10420301824944432
2,random,223,0.005512732435849207,0.10500221365141982,0.07712653353905372,0.10420070496707337
2,random,224,0.005512321374759417,0.1049982987934511,0.07711623558668224,0.1041980985623023
2,random,225,0.005511924858499138,0.10499452231901565,0.07710684485244101,0.10419560978803874
2,random,226,0.005511535453414149,0.10499081344016865,0.07709747733402737,0.10419285776690346
2,random,227,0.005511154925295175,0.1049871889831819,0.07708806231306434,0.10419066734974329
2,random,228,0.0055107838450694285,0.10498365439504788,0.07707890112953378,0.10418850436386504
2,random,229,0.005510423496365183,0.10498022191217908,0.07706978669994881,0.10418612815900327
2,random,230,0.005510066623751517,0.10497682243001563,0.07706133974969005,0.10418403703825625
2,random,231,0.0055097198089622415,0.10497351865077441,0.07705220447651089,0.10418178338089407
2,random,232,0.0055093786998051545,0.10497026912231057,0.07704370258172588,0.10417973831790074
2,random,233,0.005509046629422535,0.10496710560382748,0.07703545711526051,0.10417807109284323
2,random,234,0.00550872502346488,0.10496404168537796,0.07702714266677697,0.10417605908106217
2,random,235,0.005508407118201336,0.10496101293529266,0.07701918440235984,0.10417407426888889
2,random,236,0.005508098875478639,0.10495807615880388,0.07701058625028076,0.1041722288455155
2,random,237,0.005507791993026184,0.10495515226063162,0.07700267726701751,0.10417057021355053
2,random,238,0.005507495231344592,0.1049523247131248,0.07699462313054284,0.10416884126241904
2,random,239,0.005507201819524159,0.10494952900822528,0.07698667273964649,0.10416722663112188
2,random,240,0.005506923767823285,0.10494687958985045,0.0769788340658956,0.10416591163857249
2,random,241,0.005506646780212944,0.10494424024416914,0.0769712334755517,0.10416440861028221
2,random,242,0.005506373002681842,0.10494163142129859,0.07696332877026905,0.10416300620623406
2,random,243,0.005506108927935325,0.10493911499469895,0.07695594080343172,0.10416165517101282
2,random,244,0.005505848546725055,0.10493663370553731,0.07694927660572483,0.10416025594778515
2,random,245,0.005505593714090878,0.10493420523443134,0.07694203003904458,0.10415878112633427
2,random,246,0.005505343260177788,0.1049318184363331,0.07693484317875354,0.1041577788267623
2,random,247,0.005505099547518488,0.10492949582951867,0.07692753139189464,0.10415654601351926
2,random,248,0.005504861044311622,0.1049272228195488,0.07692093251696176,0.1041555182829013
2,random,249,0.005504624854479978,0.10492497180823998,0.0769143799111678,0.10415406686772888
2,random,250,0.005504396024842888,0.10492279089733449,0.07690769457989932,0.10415303873042842
2,random,251,0.005504174104781711,0.10492067579635303,0.07690055445027005,0.10415149820932278
2,random,252,0.005503956383700704,0.10491860067405306,0.07689389447397506,0.10415039249298767
2,random,253,0.005503743638757667,0.10491657294019537,0.07688766440457324,0.1041494283275508
2,random,254,0.005503532358125725,0.10491455912432482,0.07688160549805029,0.10414849022919387
2,random,255,0.005503327172241111,0.10491260336338157,0.07687578967138799,0.10414773312729955
2,random,256,0.005503127795825921,0.10491070294136744,0.07687014150770542,0.10414698836185873
2,random,257,0.005502934081975371,0.10490885646098112,0.07686469681126072,0.10414615162908754
2,random,258,0.005502741837036254,0.10490702395012694,0.07685846006950242,0.10414502531890099
2,random,259,0.005502555297284168,0.10490524579146811,0.07685199390128143,0.10414387067617717
2,random,260,0.005502372966303824,0.10490350772308639,0.07684607127346028,0.10414309011435872
2,random,261,0.005502195099697824,0.10490181218356358,0.076840571789192,0.1041422606622946
2,random,262,0.005502019233006372,0.10490013568157452,0.07683525722653926,0.10414165724910597
2,random,263,0.00550184917965013,0.10489851457146693,0.07682961075171915,0.10414129403106398
2,random,264,0.005501681142647949,0.10489691265855206,0.07682390145962417,0.10414089654622818
2,random,265,0.005501515333947313,0.10489533196427106,0.07681905947784545,0.10414043355827593
2,random,266,0.0055013557336825065,0.10489381043400517,0.07681377975478756,0.10413971484493424
2,random,267,0.005501198260840115,0.10489230916363806,0.07680871561899882,0.1041392834866837
2,random,268,0.005501046096053072,0.10489085847730556,0.07680321127599493,0.10413868144388755
2,random,269,0.005500894956527971,0.10488941754560344,0.07679817846380238,0.1041379033159774
2,random,270,0.005500749824092471,0.10488803386556991,0.07679330158389315,0.10413738408581545
2,random,271,0.005500604983040496,0.10488665294536284,0.07678847947852813,0.10413697230946854
2,random,272,0.005500463608892012,0.10488530506121448,0.07678393953675483,0.10413620658141116
2,random,273,0.005500327349673189,0.10488400592724506,0.07677895723039366,0.10413563203858639
2,random,274,0.00550019246749801,0.10488271990655096,0.07677411961886246,0.10413510246196618
2,random,275,0.005500060006685568,0.10488145695675254,0.07676921861437656,0.1041346096565788
2,random,276,0.005499930718526454,0.10488022424200336,0.07676525905531748,0.10413420065643836
2,random,277,0.005499803168913571,0.10487900808945107,0.0767604137138444,0.10413344505598383
2,random,278,0.005499678023902122,0.1048778148504451,0.07675613971380586,0.10413313000897544
2,random,279,0.005499554363915753,0.1048766357575962,0.07675196714704792,0.10413293282279816
2,random,280,0.005499434023695656,0.10487548830585397,0.07674718943971229,0.10413234290055272
2,random,281,0.005499317775939767,0.10487437986409996,0.07674281506318366,0.1041317484582391
2,random,282,0.005499205118082152,0.10487330564144673,0.07673765450549808,0.10413137159733861
2,random,283,0.005499095193180286,0.10487225746764763,0.07673366097799368,0.10413100879877395
2,random,284,0.005498987454784877,0.10487123013281456,0.07672914273385212,0.10413052395787142
2,random,285,0.005498880761458608,0.10487021275327525,0.07672479862223179,0.10413014448765794
2,random,286,0.005498776999349855,0.10486922331503991,0.07672075525802613,0.10412983856489451
2,random,287,0.00549867474501533,0.10486824824526564,0.07671623370290219,0.10412925789874042
2,random,288,0.005498576977932856,0.10486731595623926,0.07671234983376292,0.1041290083925236
2,random,289,0.005498481020465409,0.10486640091531138,0.07670883610560482,0.10412864514897395
2,random,290,0.005498385130534032,0.1048654865104247,0.07670474300988385,0.10412823792848018
2,random,291,0.005498292450682054,0.10486460270922743,0.0767005026532385,0.10412785196272262
2,random,292,0.005498199684807211,0.1048637180802513,0.07669692004782669,0.10412758554206021
2,random,293,0.005498109848876785,0.10486286138454153,0.07669342977201439,0.10412728087867186
2,random,294,0.005498022047153808,0.10486202408073009,0.07668965252112303,0.10412702473650588
2,random,295,0.005497936073198659,0.10486120420058755,0.07668653090417696,0.10412696781895156
2,random,296,0.005497851813294862,0.10486040066006673,0.07668337810017245,0.10412658057978082
2,random,297,0.0054977690200696755,0.10485961110045827,0.07668006154256261,0.10412666376212075
2,random,298,0.005497689115566632,0.10485884908358123,0.07667661214878159,0.10412645694548965
2,random,299,0.00549761031944532,0.10485809763146879,0.07667326168351063,0.10412618647131883
2,random,300,0.005497533397759237,0.10485736405002022,0.07667006907993784,0.10412597472863055
2,guided,1,0.00736629934541069,0.12137791681694567,0.08754532386782618,0.11896876854142159
2,guided,2,0.0072674452105659405,0.12056073333026754,0.0871359157224529,0.11820864929721073
2,guided,3,0.007174802518543958,0.11978983695242229,0.08675455376553025,0.11749245027642143
2,guided,4,0.007087800556061619,0.11906133340477604,0.08639568598521354,0.11681729125756392
2,guided,5,0.007006534576626096,0.11837681003157752,0.08606296448947288,0.11618364090465869
2,guided,6,0.006930263390376815,0.1177307384702637,0.08574111799656445,0.11558591345507782
2,guided,7,0.0068588166836913685,0.11712230089689468,0.08543729175275208,0.11502381312998398
2,guided,8,0.006791815116937751,0.11654883197130507,0.08515711385348494,0.114494904588758
2,guided,9,0.006728969147545626,0.1160083544193747,0.08488722261459808,0.11399746168547903
2,guided,10,0.006669949038236361,0.11549847651147924,0.08462726681393108,0.11352880286833257
2,guided,11,0.00661458720778478,0.11501814820092332,0.08437849583153163,0.11308802907658536
2,guided,12,0.006562525122140804,0.11456461165770872,0.08414254649596328,0.11267170345284885
2,guided,13,0.0065137325331922164,0.11413792124611537,0.08391932372389713,0.11228094877995333
2,guided,14,0.006467708398225666,0.11373397380049345,0.0837167029312643,0.11191178936726408
2,guided,15,0.006424532043556951,0.11335371227760431,0.08352242877494528,0.11156419580222114
2,guided,16,0.006383869195345051,0.11299441752002663,0.08333802945493621,0.11123636925738824
2,guided,17,0.006345547259342007,0.11265475808275482,0.08316548207260016,0.11092667904455619
2,guided,18,0.00630949341861452,0.11233426386116144,0.08300348212755564,0.11063513244547181
2,guided,19,0.006275454190129277,0.11203083673818809,0.08284994861995723,0.11035927463998069
2,guided,20,0.0062433540434043925,0.11174393982140055,0.08270633615579245,0.11009901825325559
2,guided,21,0.006212942563220875,0.11147145431204238,0.08256405946831814,0.10985174727218472
2,guided,22,0.006184172734137867,0.11121306338859538,0.08243021222580726,0.10961746504468023
2,guided,23,0.006157034333543305,0.11096877338732104,0.08229948721722674,0.10939606293107075
2,guided,24,0.006131369340184272,0.11073725064479677,0.08217316346987649,0.10918724377172276
2,guided,25,0.00610698121402258,0.1105167970402923,0.08204931258479178,0.10898851834482022
2,guided,26,0.0060838844850973385,0.11030761066306656,0.08193073867294312,0.10880001411921536
2,guided,27,0.00606197111294735,0.1101087745181768,0.08181557972331863,0.1086209471697134
2,guided,28,0.0060411895311780605,0.10991987564747388,0.0817071685942955,0.10845110670216787
2,guided,29,0.006021392504448119,0.10973962369580205,0.08160013604336193,0.10828870845882421
2,guided,30,0.006002543885860282,0.10956773143458143,0.08149539050112468,0.1081343963081348
2,guided,31,0.005984615713250494,0.10940398268116654,0.08139329184199867,0.10798743590391109
2,guided,32,0.005967576370278121,0.1092481246546422,0.0812929325202651,0.10784765145294344
2,guided,33,0.005951316480304098,0.10909918863405078,0.08119694976166847,0.10771423701464268
2,guided,34,0.005935824710571559,0.10895709899379259,0.08110439244045697,0.10758730974058328
2,guided,35,0.005921011921006056,0.10882106341151106,0.08101401930010403,0.10746558440418764
2,guided,36,0.0059068099199094636,0.10869047722693524,0.0809295108065784,0.10734907171884421
2,guided,37,0.005893239115788293,0.10856554808767184,0.08084828049613413,0.10723791118893929
2,guided,38,0.00588027893950742,0.10844610587298577,0.08076934072448756,0.10713171862946616
2,guided,39,0.005867880072969811,0.10833171348196992,0.08069293522547853,0.10702961406351402
2,guided,40,0.0058559898767331,0.10822190052603124,0.08062072575535831,0.10693189315945009
2,guided,41,0.005844641523745805,0.10811698778402777,0.08055066923620464,0.10683885252174992
2,guided,42,0.005833688143585384,0.10801562982814464,0.0804814525102104,0.10674909327270873
2,guided,43,0.005823191086874253,0.10791840516681343,0.08041242827627909,0.10666280431176454
2,guided,44,0.005813122200295863,0.10782506387937697,0.08034429717385266,0.10658024802546444
2,guided,45,0.005803455024827722,0.1077353704669708,0.08027654220843597,0.1065014220569736
2,guided,46,0.005794174539475176,0.10764919451138663,0.08021189816311972,0.10642554480900616
2,guided,47,0.005785245615867891,0.10756621789268125,0.08014943498853327,0.10635243799511805
2,guided,48,0.005776650549894545,0.10748628330996049,0.0800892158953349,0.10628197090820174
2,guided,49,0.005768384123152056,0.10740934897067439,0.08003093430947705,0.1062142831873121
2,guided,50,0.0057604246731571725,0.1073352195055954,0.07997350040921562,0.10614903345350912
2,guided,51,0.005752766228811579,0.10726384506264522,0.07991772191660008,0.1060862731954472
2,guided,52,0.005745357422645059,0.10719475194845184,0.07986272318671282,0.10602543954453107
2,guided,53,0.005738235746698562,0.10712829455095943,0.07980969180060485,0.10596711099072827
2,guided,54,0.005731365704801751,0.10706414623768082,0.07975607999197773,0.10591066129704237
2,guided,55,0.005724748234280544,0.10700231992139744,0.0797032064582367,0.1058567373388939
2,guided,56,0.005718352243811526,0.10694252890044752,0.07965050692133308,0.10580447497956834
2,guided,57,0.005712153771595862,0.10688455240675204,0.07959811050575413,0.10575377339010542
2,guided,58,0.005706160130281073,0.10682846184684186,0.07954781843366163,0.10570492610452012
2,guided,59,0.0057003669504955235,0.10677421927127843,0.07949839861631137,0.10565781021349228
2,guided,60,0.005694781062950908,0.10672189150264258,0.07944849445844727,0.10561232883289232
2,guided,61,0.005689347236387732,0.10667096358792051,0.07939912420834289,0.10556815244633636
2,guided,62,0.005684114527645732,0.10662189763501428,0.07934985277843755,0.10552549388265113
2,guided,63,0.005679011788230529,0.10657402862077166,0.07930409021563031,0.1054838874759796
2,guided,64,0.005674123191695948,0.10652814831485571,0.07925942977117255,0.10544441454427214
2,guided,65,0.005669367993629058,0.10648350100958419,0.07921538810957786,0.10540628219676935
2,guided,66,0.0056647574602513755,0.1064401941021471,0.07917070486992499,0.10536888391076775
2,guided,67,0.005660276294649118,0.1063980854588006,0.07912800980429749,0.10533277973078937
2,guided,68,0.005655951726800417,0.10635743252636759,0.07908517545518642,0.1052976873749388
2,guided,69,0.005651763640506779,0.10631804776712916,0.07904364105729095,0.10526379125453929
2,guided,70,0.0056476917579688386,0.10627974179465095,0.07900292682539073,0.10523084543590204
2,guided,71,0.00564374329966192,0.1062425837379901,0.07896390341483002,0.10519927157025688
2,guided,72,0.0056399207588818815,0.1062065982779025,0.07892536379002121,0.10516883381149104
2,guided,73,0.005636208532560254,0.10617163964600201,0.07888803012155694,0.10513915098699082
2,guided,74,0.005632607418726535,0.10613771637572136,0.07885204143298367,0.10511036737639136
2,guided,75,0.005629110299498561,0.10610476237661118,0.07881496146014579,0.10508203876792557
2,guided,76,0.005625705026303498,0.10607266402144803,0.07877928275831218,0.10505486052988322
2,guided,77,0.005622408053718343,0.10604157725834092,0.07874494410182964,0.10502881272771077
2,guided,78,0.0056192062536225326,0.10601137914037843,0.07870902153267686,0.10500322829439737
2,guided,79,0.00561609109430695,0.10598198992571285,0.07867472921113222,0.10497842229397016
2,guided,80,0.005613073579204541,0.10595351413902741,0.07864049233441017,0.1049542360238369
2,guided,81,0.0056101388599346285,0.10592581233990729,0.07860704480133437,0.10493098950954177
2,guided,82,0.005607265185113911,0.10589867973788825,0.07857327584694533,0.10490802234550471
2,guided,83,0.005604480357950017,0.1058723793814989,0.07853902063430672,0.10488570857062679
2,guided,84,0.005601771367415671,0.10584678896797646,0.07850676660790415,0.10486414856402382
2,guided,85,0.005599143746007906,0.10582196129356047,0.07847421607190382,0.10484308294677007
2,guided,86,0.0055965890082781645,0.10579781669087661,0.07844265643464512,0.10482320423605039
2,guided,87,0.005594094227470529,0.10577423341693883,0.07841139280444638,0.10480334126361224
2,guided,88,0.005591675409913764,0.10575136320552812,0.07838032701179821,0.10478403340941707
2,guided,89,0.005589315430116412,0.10572904454421607,0.07835094284573275,0.10476579466589346
2,guided,90,0.005587023317267152,0.1057073631992318,0.07832214397783781,0.10474782180810366
2,guided,91,0.005584801487542702,0.10568634242457918,0.07829176200111373,0.10473026877754703
2,guided,92,0.005582633001046316,0.1056658222988523,0.07826306507120402,0.10471336050656185
2,guided,93,0.005580525287046511,0.10564587343617839,0.07823440533238596,0.10469658934723111
2,guided,94,0.005578465419094814,0.10562637378131291,0.07820577203443942,0.10468029602994403
2,guided,95,0.005576455368735478,0.10560734225171542,0.07817739287935686,0.10466471622906937
2,guided,96,0.005574497153473314,0.10558879820770113,0.0781493880527601,0.10464909328420478
2,guided,97,0.005572589785860709,0.1055707325527365,0.07812221633841783,0.10463451388486902
2,guided,98,0.005570738676436731,0.10555319679135,0.07809591047645809,0.10462031159655096
2,guided,99,0.005568933556921834,0.10553609389134917,0.07806968723243862,0.10460640875305416
2,guided,100,0.005567167102770335,0.10551935464899637,0.0780440671869185,0.10459286256331117
2,guided,101,0.005565453713702701,0.10550311572368563,0.0780198140780242,0.10457971084593813
2,guided,102,0.005563788486045294,0.10548733086058529,0.07799575770986314,0.10456695716825536
2,guided,103,0.005562163966722311,0.10547192959951297,0.07797226930013756,0.10455454857536244
2,guided,104,0.005560574424361145,0.10545685776051877,0.0779490738378064,0.10454255905919989
2,guided,105,0.00555903013733539,0.10544221296364555,0.07792597698540589,0.10453072767856933
2,guided,106,0.005557519198565911,0.10542788244639945,0.07790340231500212,0.10451931884840909
2,guided,107,0.005556044886363455,0.10541389743637652,0.07788145365897481,0.10450798384808528
2,guided,108,0.0055546032023099,0.10540022013553767,0.07785970640602452,0.10449699463658575
2,guided,109,0.005553202011265665,0.1053869252921411,0.07783912778693025,0.10448622875194545
2,guided,110,0.005551830593258501,0.10537391131830023,0.07781853867699258,0.10447574734436842
2,guided,111,0.0055505023525872525,0.10536130554038567,0.07779791868886879,0.10446563357421716
2,guided,112,0.005549208280261433,0.1053490225893096,0.07777815056541887,0.10445591149023409
2,guided,113,0.005547938064374769,0.10533696468357885,0.07775917837220714,0.10444690216234928
2,guided,114,0.005546704569884052,0.10532525404559015,0.07773924454858099,0.10443775137025857
2,guided,115,0.005545498180099781,0.10531379947660972,0.07772058834626924,0.1044289690633947
2,guided,116,0.005544324068643104,0.10530265019118089,0.07770243586149017,0.1044203107860554
2,guided,117,0.005543180945694852,0.10529179403633364,0.07768397239484139,0.10441191729825426
2,guided,118,0.005542061964005618,0.10528116606502436,0.07766675023895814,0.10440347890555865
2,guided,119,0.005540970772899396,0.10527080101243075,0.07764974266692397,0.10439547091609937
2,guided,120,0.005539898313342014,0.10526061289335166,0.07763271048295999,0.10438735466771373
2,guided,121,0.005538855467847717,0.10525070515533581,0.07761605312515756,0.10437979645043276
2,guided,122,0.005537843074120993,0.10524108583743322,0.07759980874518868,0.10437253394898907
2,guided,123,0.005536857223592893,0.10523171787624579,0.07758336738071243,0.10436539263218886
2,guided,124,0.005535890316349798,0.10522252911187602,0.0775671038577601,0.10435828686479373
2,guided,125,0.0055349453602504825,0.1052135481794097,0.07755158986394978,0.10435180952353927
2,guided,126,0.005534026962074332,0.10520481892075412,0.07753543883695237,0.1043452701404405
2,guided,127,0.005533126802809121,0.1051962623177185,0.07751996595821334,0.10433872952756658
2,guided,128,0.005532248264398182,0.10518791056388735,0.07750456394809499,0.10433254883487714
2,guided,129,0.005531390455735081,0.10517975523583502,0.0774897393809394,0.10432643979313114
2,guided,130,0.005530555343388116,0.10517181507788212,0.07747546457160356,0.10432064796392425
2,guided,131,0.005529738309176274,0.10516404622470812,0.07746003000504749,0.10431443478090185
2,guided,132,0.005528943225359281,0.10515648553807112,0.0774459384547905,0.10430897596993181
2,guided,133,0.005528157908218223,0.10514901719196641,0.07743218261611547,0.10430321148378255
2,guided,134,0.00552739177579303,0.10514173078081823,0.07741837400385829,0.10429781303189495
2,guided,135,0.0055266474718449225,0.10513465148888755,0.07740437600260018,0.10429265059259467
2,guided,136,0.005525922481679497,0.10512775543765307,0.0773908958943417,0.10428772183826718
2,guided,137,0.005525215689619821,0.10512103204991684,0.07737783073583063,0.10428283657774856
2,guided,138,0.005524523547141242,0.10511444760013955,0.07736448181672485,0.10427796030073011
2,guided,139,0.005523843699767674,0.10510797971388922,0.07735121408052581,0.10427328209325513
2,guided,140,0.005523181910564548,0.10510168324593615,0.07733794848585841,0.10426865028664346
2,guided,141,0.005522542602384714,0.10509560031119014,0.07732563994988845,0.10426428192848415
2,guided,142,0.00552190871310822,0.1050895685889729,0.07731353582755006,0.104259998325932
2,guided,143,0.00552129336657098,0.10508371297752074,0.07730125550144128,0.10425573607850222
2,guided,144,0.005520693514253609,0.10507800449431469,0.07728934106053387,0.10425169906000932
2,guided,145,0.005520107756112474,0.1050724298387781,0.07727720219251481,0.10424774723165671
2,guided,146,0.005519528810357965,0.10506691972602951,0.07726584166333234,0.10424404487408019
2,guided,147,0.005518969148602119,0.10506159287391485,0.07725363761808839,0.10424028081636037
2,guided,148,0.005518421761103845,0.10505638258672192,0.07724265923178143,0.10423688992637663
2,guided,149,0.00551788169822404,0.10505124176537886,0.07723155244022625,0.10423328298887806
2,guided,150,0.005517358342962273,0.10504625974267026,0.0772204606263844,0.10423007333730679
2,guided,151,0.005516845150348014,0.10504137423270903,0.0772098742307181,0.10422659189825594
2,guided,152,0.005516346231096748,0.10503662438499009,0.07719919691488303,0.10422326195569522
2,guided,153,0.005515856755868954,0.1050319642382161,0.0771880046787896,0.10422011686583249
2,guided,154,0.00551537501700218,0.10502737754511611,0.0771775514332798,0.10421714019739707
2,guided,155,0.005514906524874959,0.10502291678367116,0.0771665148837034,0.10421425506489614
2,guided,156,0.005514452148590187,0.10501859024563401,0.07715609322993523,0.10421126736079882
2,guided,157,0.005514007881390209,0.10501435979322264,0.07714649119431574,0.10420871369635874
2,guided,158,0.00551357252623193,0.10501021403874891,0.07713653626005329,0.10420591057179221
2,guided,159,0.005513145117922998,0.10500614380047482,0.0771268916721166,0.10420337918561191
2,guided,160,0.005512727801383993,0.10500216951457711,0.07711710230096651,0.10420102322021738
2,guided,161,0.005512319038461151,0.10499827654262855,0.0771078829035716,0.10419853102626746
2,guided,162,0.005511921116864341,0.10499448668253339,0.07709903654384914,0.10419614053665226
2,guided,163,0.005511532428428455,0.10499078462825635,0.07709025802188856,0.10419409140653643
2,guided,164,0.0055111527178608195,0.10498716795743011,0.07708064246090549,0.10419153100722235
2,guided,165,0.0055107821927965804,0.10498363865666478,0.07707171733713893,0.10418918022869693
2,guided,166,0.0055104165940882245,0.10498015616380292,0.07706267896223648,0.10418700350287027
2,guided,167,0.005510060133016628,0.10497676059982636,0.07705396102550105,0.10418506775204707
2,guided,168,0.005509713971006681,0.10497346303715697,0.07704603000807231,0.10418333660071288
2,guided,169,0.005509373124785398,0.1049702160118326,0.07703743067871922,0.10418109175204157
2,guided,170,0.005509040385133459,0.10496704611575443,0.0770293175232589,0.10417946098836524
2,guided,171,0.005508716821993587,0.10496396354934,0.07702129518912094,0.1041776521363385
2,guided,172,0.005508399505009123,0.104960940401743,0.07701365144583924,0.10417574666004605
2,guided,173,0.005508084877863625,0.10495794279485117,0.07700581253778736,0.10417414013581211
2,guided,174,0.005507779160029535,0.10495502998932005,0.07699739597082958,0.10417190523804616
2,guided,175,0.0055074840712682855,0.10495221837834859,0.07698979563540065,0.10417013086326114
2,guided,176,0.005507193246873427,0.10494944732463746,0.076981830258865,0.10416806409062045
2,guided,177,0.005506910451334323,0.10494675270187566,0.0769740363113866,0.10416635212595819
2,guided,178,0.005506631971560139,0.10494409913434999,0.07696627473244708,0.1041648140113797
2,guided,179,0.005506359320640544,0.1049415010435866,0.07695934824207294,0.10416360713481342
2,guided,180,0.005506094308312661,0.10493897567932195,0.07695169941862211,0.10416204318188364
2,guided,181,0.0055058339191560515,0.10493649431114088,0.07694415421245222,0.10416055655847418
2,guided,182,0.005505580473628306,0.10493407905564622,0.07693718388466424,0.10415908131623612
2,guided,183,0.005505328592468937,0.10493167865300676,0.07693068764067117,0.10415803740667329
2,guided,184,0.005505086116040408,0.10492936782465058,0.07692367597591693,0.10415674633147448
2,guided,185,0.005504846683881148,0.10492708595859458,0.076916599778719,0.10415551204924793
2,guided,186,0.005504614606935839,0.10492487414274881,0.07691032497288108,0.10415454531006156
2,guided,187,0.005504386222981491,0.10492269747753812,0.07690364355153381,0.10415333288476106
2,guided,188,0.005504161746909933,0.10492055801328863,0.07689719435641411,0.10415234503600102
2,guided,189,0.005503942650552438,0.10491846978061048,0.07689063497471849,0.10415128930702214
2,guided,190,0.005503729653920213,0.10491643964527402,0.07688418956383965,0.10414997465043734
2,guided,191,0.005503520228515091,0.10491444351008197,0.0768778720035803,0.10414918090950372
2,guided,192,0.005503313845724455,0.10491247633836935,0.07687187447052163,0.10414810641176575
2,guided,193,0.00550311296170699,0.10491056154369768,0.07686625541524532,0.10414699415785313
2,guided,194,0.005502917589089826,0.10490869924929797,0.07686000982668859,0.1041460930631608
2,guided,195,0.005502722923323752,0.10490684365973225,0.07685380849872714,0.10414515873183938
2,guided,196,0.005502536372325606,0.10490506539081519,0.07684880263176348,0.10414450748805118
2,guided,197,0.005502351655037446,0.10490330457175738,0.0768432763524914,0.1041438074431861
2,guided,198,0.005502172020195723,0.10490159217281426,0.07683810584587301,0.10414277174936733
2,guided,199,0.005501995650953813,0.10489991087654758,0.07683270679970515,0.10414213717883447
2,guided,200,0.005501824415175428,0.10489827849088304,0.07682708875550784,0.10414123836713812
2,guided,201,0.005501655754362453,0.1048966706274556,0.07682153070399758,0.10414058913373998
2,guided,202,0.0055014897716062355,0.10489508827019724,0.0768161956527036,0.10413984794368014
2,guided,203,0.00550132873173163,0.10489355301191422,0.07681012445611353,0.10413904718451007
2,guided,204,0.005501171010516274,0.10489204936997154,0.07680446113438469,0.10413824082298244
2,guided,205,0.005501016700599361,0.10489057822892732,0.07679927859500443,0.10413769863408075
2,guided,206,0.005500865986078893,0.10488914134531652,0.07679461447076871,0.10413742049800098
2,guided,207,0.0055007188703112605,0.10488773875254687,0.07678969780733604,0.1041367608677051
2,guided,208,0.005500574727353355,0.10488636448417263,0.0767843504480253,0.1041359834967634
2,guided,209,0.005500435570264166,0.10488503773431333,0.07678053774085977,0.10413589343023788
2,guided,210,0.005500296950150875,0.10488371608739723,0.07677534981770424,0.10413538163653303
2,guided,211,0.005500163568678666,0.10488244437157886,0.07677100308217963,0.10413488777332087
2,guided,212,0.0055000302231852285,0.10488117298338372,0.0767664131428593,0.1041343654314597
